SellerRating,Duration,ClosePrice,OpenPrice,Competitive,EndDay,Currency,Category,Category.Art.Collectibles,Category.Books,Category.Clothing.Toys,Category.Coins.Stamps,Category.Computer.Electronics,Category.EverythingElse,Category.Health.Beauty,Category.Home.Garden,Category.Jewelry,Category.Music.Movie.Game,Currency.nonUS,EndDay.Weekend
5701,10,1.23,1.23,0,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
5701,10,1.23,1.23,1,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
5701,10,1.23,1.23,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
2991,7,1.86,1.770576923,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
2991,7,6.600000001,0.535135135,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
533,7,112.5,0.01,1,Week,US,Home/Garden,0,0,0,0,0,0,0,1,0,0,0,0
1,5,112.52,0.01,1,Week,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,0
1386,3,4.75,0.25,1,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
53,7,2.14,1.7655,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
2695,7,1.25,0.99,1,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
1124,7,1.25,1,1,Week,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,0
1029,7,3.03,1.425882353,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
2991,7,8.39,0.535531915,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
53,7,2.57,1.766875,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
2991,7,2.57,1.766875,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
3277,3,1.5,0.99,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
1550,7,1.840000001,1.226666667,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
1550,7,1.840000001,1.226666667,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
1550,7,1.840000001,1.226666667,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
1550,7,1.840000001,1.226666667,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
1550,7,1.840000001,1.226666667,1,Week,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,0
743,10,1.840000001,1.226666667,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
2163,10,1.840000001,1.226666667,1,Week,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,0
5701,10,1.840000001,1.226666667,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
3380,7,2.23,2.23,0,Week,nonUS,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,1,0
53,7,2.86,1.769625,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
2991,7,9.819999998,0.535636364,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
53,7,3.020000001,1.769112427,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
53,7,3.03,1.764529412,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
215,7,3.03,1.764529412,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
1033,10,2.08,1.230769231,1,Weekend,nonUS,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,1,1
53,7,3.12,1.765028572,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
53,7,3.389999999,1.766368421,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
1,5,188.33,0.01,1,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
1553,10,1.71,1.71,0,Week,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,0
2991,7,11.6,0.535384616,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
1550,7,2.46,1.23,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
1550,7,2.46,1.23,1,Week,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,0
1550,7,2.46,1.23,1,Week,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,0
2638,10,2.46,1.23,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
53,7,3.750000001,1.767857143,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
1148,3,3.929999999,1.7685,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
1148,3,3.929999999,1.7685,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
841,5,2.2,0.99,1,Week,US,Home/Garden,0,0,0,0,0,0,0,1,0,0,0,0
118,7,3.929999999,1.7685,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
53,7,3.94,1.764977376,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
104,7,1.829999999,1.829999999,0,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
201,7,2.66,2.66,0,Week,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,0
945,7,1.49,1.49,0,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
2731,7,2.66,2.66,0,Week,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,0
1553,10,1.829999999,1.829999999,0,Week,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,0
3380,7,2.680000001,2.680000001,0,Week,nonUS,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,1,0
300,10,1.840000001,1.840000001,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
300,10,1.840000001,1.840000001,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
300,10,1.840000001,1.840000001,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
53,7,4.279999999,1.7655,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
53,7,4.279999999,1.7655,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
1301,5,3.07,1.228,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
104,7,3.07,1.228,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
765,7,3.07,1.228,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
1386,10,3.07,1.228,1,Weekend,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,1
15,10,3.089999999,1.231075697,1,Weekend,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,1
429,3,3.020000001,2.662603551,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
53,7,4.640000001,1.766769231,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
77,7,4.82,1.767333333,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
841,5,2.78,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
53,7,5.349999999,1.7655,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
2731,7,3.57,2.65965,1,Week,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,0
1553,10,2.46,1.8327,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
221,7,3.69,1.23,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
41,10,3.69,1.23,1,Weekend,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,1
41,10,3.69,1.23,1,Weekend,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,1
268,10,2.46,1.845,1,Weekend,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,1
5701,10,3.699999999,1.22923588,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
3057,10,3.750000001,1.229508197,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
841,5,3.2,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
53,7,5.71,1.76653125,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
53,7,5.71,1.76653125,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
743,3,3.25,1,1,Weekend,US,Jewelry,0,0,0,0,0,0,0,0,1,0,0,1
2991,7,20.52,0.535304348,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
170,7,4.300000002,1.228571429,1,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
1661,7,4.329999999,1.230113636,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
104,10,4.430000002,1.230555556,1,Weekend,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,1
1954,7,6.620000001,1.766522911,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
293,10,6.620000001,1.766522911,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
1148,3,6.659999999,1.76766756,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
2378,3,390,0.01,1,Weekend,US,SportingGoods,0,0,0,0,0,0,0,0,0,0,0,1
841,5,4,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
5564,7,4,0.99,1,Week,US,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,0,0
72,1,2.45,2.45,0,Week,nonUS,Jewelry,0,0,0,0,0,0,0,0,1,0,1,0
72,1,2.45,2.45,0,Weekend,nonUS,Jewelry,0,0,0,0,0,0,0,0,1,0,1,1
105,3,2.45,2.45,0,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
681,3,2.45,2.45,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
3114,3,1.99,1.99,0,Weekend,US,EverythingElse,0,0,0,0,0,1,0,0,0,0,0,1
24,7,2.45,2.45,0,Weekend,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,1
70,7,2.45,2.45,0,Weekend,nonUS,Health/Beauty,0,0,0,0,0,0,1,0,0,0,1,1
70,7,2.45,2.45,0,Weekend,nonUS,Health/Beauty,0,0,0,0,0,0,1,0,0,0,1,1
70,7,2.45,2.45,0,Week,nonUS,Health/Beauty,0,0,0,0,0,0,1,0,0,0,1,0
70,7,2.45,2.45,0,Week,nonUS,Health/Beauty,0,0,0,0,0,0,1,0,0,0,1,0
104,7,2.45,2.45,0,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
105,7,2.45,2.45,0,Week,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,0
205,7,2.45,2.45,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
205,7,2.45,2.45,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
205,7,2.45,2.45,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
205,7,2.45,2.45,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
212,7,1.99,1.99,0,Weekend,US,EverythingElse,0,0,0,0,0,1,0,0,0,0,0,1
2731,7,3.55,3.55,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
3380,7,3.55,3.55,0,Week,nonUS,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,1,0
3380,7,3.55,3.55,0,Week,nonUS,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,1,0
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,1.99,1.99,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
5350,7,2.45,2.45,0,Weekend,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,1
5350,7,2.45,2.45,0,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
9003,7,1.99,1.99,0,Week,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,0
18,10,2.45,2.45,0,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
18,10,2.45,2.45,0,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
18,10,2.45,2.45,1,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
300,10,2.45,2.45,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
578,10,2.45,2.45,0,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
578,10,2.45,2.45,0,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
578,10,2.45,2.45,0,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
578,10,2.45,2.45,0,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
578,10,2.45,2.45,0,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
578,10,2.45,2.45,0,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
884,10,2.45,2.45,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
884,10,2.45,2.45,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
1545,10,2.45,2.45,0,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
1545,10,2.45,2.45,0,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
1545,10,2.45,2.45,0,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
2382,10,2.45,2.45,0,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
2507,10,2.45,2.45,0,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
2507,10,2.45,2.45,0,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
4366,10,2.45,2.45,0,Week,nonUS,SportingGoods,0,0,0,0,0,0,0,0,0,0,1,0
5701,10,2.45,2.45,0,Week,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,0
5701,10,2.45,2.45,0,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
5701,10,2.45,2.45,0,Week,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,0
5701,10,2.45,2.45,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
5701,10,2.45,2.45,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
5827,10,2.45,2.45,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
5827,10,2.45,2.45,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
5827,10,2.45,2.45,0,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
3277,3,2,2,1,Weekend,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,1
1301,5,4.92,1.23,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
52,7,2,2,0,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
130,7,2.46,2.46,0,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
376,7,3.57,3.57,0,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
2695,7,2,2,0,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
2695,7,2,2,0,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
2695,7,2,2,0,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
2695,7,2,2,0,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
2696,7,2,2,0,Week,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,0
4390,7,2,2,0,Week,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,0
53,7,7.500000001,1.767857143,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
107,10,7.500000001,1.767857143,1,Week,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,0
53,7,7.51,1.766009501,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
841,5,4.25,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
841,5,4.25,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
2162,5,2.24,1.99,1,Weekend,US,EverythingElse,0,0,0,0,0,1,0,0,0,0,0,1
3385,7,2.24,1.99,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.24,1.99,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
54,5,5.530000001,1.228888889,1,Weekend,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,1
1301,7,5.600000001,1.230769231,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
1301,7,5.660000002,1.230434783,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
17,7,8.39,1.767255319,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
1842,10,8.39,1.767255319,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
2696,7,2.34,2,1,Week,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,0
5703,10,9.57,0.5,1,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
2507,7,3.060000001,2.445542169,1,Weekend,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,1
1545,10,3.060000001,2.445542169,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
5350,5,3.07,2.44372,1,Weekend,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,1
205,7,3.07,2.44372,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
569,10,3.07,2.44372,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
1545,10,3.07,2.44372,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
1124,3,2.5,2,1,Weekend,US,Jewelry,0,0,0,0,0,0,0,0,1,0,0,1
83,10,6.470000001,1.230038023,1,Weekend,nonUS,Books,0,1,0,0,0,0,0,0,0,0,1,1
3380,7,4.82,3.552518518,1,Week,nonUS,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,1,0
841,5,5.5,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
841,5,5.5,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
841,5,5.5,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
17,7,9.819999998,1.7676,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
1768,7,9.819999998,1.7676,1,Week,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,0
670,7,9.829999999,1.766188748,1,Week,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,0
3385,7,2.75,1.99,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
2695,7,2.75,2,1,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
442,10,6.76,1.229090909,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
5701,10,6.76,1.229090909,1,Week,nonUS,Jewelry,0,0,0,0,0,0,0,0,1,0,1,0
88,7,9.829999999,1.784029038,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
3385,7,2.8,1.99,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3277,3,2.8,2,1,Weekend,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,1
526,10,6.890000001,1.230357143,1,Week,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,0
841,5,6.01,0.99,1,Week,US,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,0,0
1545,10,3.69,2.4477,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
1545,10,3.69,2.4477,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
5701,10,3.69,2.4477,1,Week,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,0
863,10,3.699999999,2.446179401,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
526,10,7.389999997,1.229617304,1,Week,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,0
1545,10,3.729999999,2.449735973,1,Week,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,0
920,3,7.589999999,1.230145867,1,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
105,7,4.44,4.44,0,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
105,7,4.44,4.44,0,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
3277,3,6.27,0.99,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
510,3,2.5,2.5,0,Weekend,US,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,0,1
366,5,2.5,2.5,0,Week,US,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,0,0
1402,7,3.07,3.07,0,Weekend,nonUS,Home/Garden,0,0,0,0,0,0,0,1,0,0,1,1
300,10,3.870000001,2.444857144,1,Week,nonUS,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,1,0
118,7,11.6,1.766769231,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
548,10,7.979999998,1.229583975,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
526,10,7.989999999,1.229230769,1,Week,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,0
526,10,7.989999999,1.229230769,1,Weekend,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,1
433,5,4.059999999,2.44830303,1,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
118,7,11.96,1.767223881,1,Week,nonUS,SportingGoods,0,0,0,0,0,0,0,0,0,0,1,0
105,7,4.8,4.443122676,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
3277,3,7,0.99,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
205,7,4.300000002,2.444857144,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
526,10,8.61,1.23,1,Week,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,0
205,7,4.369999998,2.449661971,1,Weekend,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,1
35,1,710,0.01,1,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
5701,10,4.430000002,2.448805556,1,Weekend,nonUS,Computer/Electronics,0,0,0,0,1,0,0,0,0,0,1,1
17,7,12.94,1.76697931,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
105,7,5.16,4.445813149,1,Week,nonUS,Music/Movie/Game,0,0,0,0,0,0,0,0,0,1,1,0
1054,5,9.38,0.77,1,Week,US,Coins/Stamps,0,0,0,1,0,0,0,0,0,0,0,0
170,7,9.219999998,1.229333333,1,Weekend,nonUS,Art/Collectibles,1,0,0,0,0,0,0,0,0,0,1,1
225,7,750,0.01,1,Week,US,Jewelry,0,0,0,0,0,0,0,0,1,0,0,0
18,10,9.219999998,1.229333333,1,Weekend,nonUS,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,1,1
526,10,9.240000003,1.230359521,1,Weekend,nonUS,EverythingElse,0,0,0,0,0,1,0,0,0,0,1,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
3385,7,2.75,2.75,0,Weekend,US,Clothing/Toys,0,0,1,0,0,0,0,0,0,0,0,1
